fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida,deceased,hospitalizated,UCI,cases_accumulated,cases_accumulated_PCR,cases_accumulated_AC,cases_accumulated_AG,cases_accumulated_elisa,cases_accumulated_desconocida,cases_accumulated_PCR_percentage,cases_accumulated_AC_percentage,cases_accumulated_ag_percentage,cases_accumulated_elisa_percentage,cases_accumulated_desconocida_percentage,cases_inc,deceased_accumulated,deceased_per_100000,deceased_inc,hospitalizated_accumulated,UCI_accumulated,cases_7_days,cases_14_days,deaths_7_days,deaths_14_days,deaths_7_days_1M,avg_cases_7_days,avg_cases_14_days,avg_deaths_3_days,avg_deaths_7_days,avg_hospitalizated_7_days,avg_UCI_7_days,ia_100000_week,ia_100000_2week,ia_accumulated
2020-04-05,3221,3090,101,4,4,22,747,1503,149,190383,186153,2503,106,381,1240,97.77816296623124,1.3147182258920176,0.05567724008971389,0.20012291013378294,0.6513186576532568,-12.38,14352,30.26,1.63,81169,7482,30946,75412,5804,11446,31.82,4420.86,5386.57,754.33,829.14,2754.43,230.0,65.24,158.99,401.39
2020-04-06,3542,3364,124,5,4,45,761,2230,149,193925,189517,2627,111,385,1285,97.72695629753771,1.3546474152378496,0.05723862317906407,0.19853035967513213,0.6626273043702462,9.97,15113,31.86,1.87,83399,7631,29319,70657,5655,11522,28.67,4188.43,5046.93,747.67,807.86,2518.43,203.57,61.81,148.97,408.85
2020-04-07,3203,3048,104,5,7,39,732,2172,119,197128,192565,2731,116,392,1324,97.6852603384603,1.385394261596526,0.05884501440688284,0.19885556592670753,0.6716448196095938,-9.57,15845,33.41,-3.81,85571,7750,28093,66723,5494,11531,25.28,4013.29,4765.93,746.67,784.86,2360.57,178.86,59.23,140.67,415.61
2020-04-08,3489,3361,99,3,4,22,744,1954,132,200617,195926,2830,119,396,1346,97.66171361350234,1.4106481504558437,0.05931700703330226,0.19739104861502266,0.6709301803934861,8.93,16589,34.97,1.64,87525,7882,26086,63253,5347,11456,22.18,3726.57,4518.07,745.67,763.86,2188.0,159.57,55.0,133.36,422.96
2020-04-09,3290,3134,109,4,3,40,661,1599,85,203907,199060,2939,123,399,1386,97.62293594628925,1.4413433575110222,0.06032161720784475,0.19567744118642322,0.6797216378054701,-5.7,17250,36.37,-11.16,89124,7967,24906,60179,5161,11249,18.26,3558.0,4298.5,712.33,737.29,2015.14,141.57,52.51,126.88,429.9
2020-04-10,3186,3017,103,2,5,59,672,1434,88,207093,202077,3042,125,404,1445,97.57789978415495,1.4689052744419173,0.06035935545865867,0.19508143684238483,0.6977541491020942,-3.16,17922,37.79,1.66,90558,8055,23607,57288,5052,11018,15.96,3372.43,4092.0,692.33,721.71,1831.71,126.14,49.77,120.78,436.62
2020-04-11,2889,2770,84,3,4,28,621,1182,68,209982,204847,3126,128,408,1473,97.55455229495861,1.488699031345544,0.06095760589002867,0.19430236877446638,0.7014886990313456,-9.32,18543,39.09,-7.59,91740,8123,22820,54797,4938,10800,13.56,3260.0,3914.07,651.33,705.43,1724.86,112.86,48.11,115.53,442.71
2020-04-12,2277,2166,69,7,5,30,538,923,82,212259,207013,3195,135,413,1503,97.52849113582934,1.505236527073057,0.06360154339745311,0.19457361054183803,0.7080971831583113,-21.18,19081,40.23,-13.37,92663,8205,21876,52822,4729,10533,9.15,3125.14,3773.0,610.33,675.57,1642.0,103.29,46.12,111.37,447.51
2020-04-13,2202,2061,89,7,5,40,585,1159,89,214461,209074,3284,142,418,1543,97.48812138337506,1.5312807456833644,0.06621250483770942,0.1949072325504404,0.7194781335534199,-3.29,19666,41.46,8.74,93822,8294,20536,49855,4553,10208,5.44,2933.71,3561.07,581.33,650.43,1489.0,94.71,43.3,105.11,452.15
2020-04-14,2277,2142,92,5,8,30,606,1302,68,216738,211216,3376,147,426,1573,97.45222342182727,1.5576410228017237,0.06782382415635468,0.19655067408576254,0.7257610571288837,3.41,20272,42.74,3.59,95124,8362,19610,47703,4427,9921,2.78,2801.43,3407.36,576.33,632.43,1364.71,87.43,41.34,100.57,456.95
2020-04-15,2403,2294,69,3,6,31,552,1019,71,219141,213510,3445,150,432,1604,97.43042150943913,1.5720472207391587,0.06844908072884581,0.19713335249907593,0.7319488365937912,5.53,20824,43.9,-8.91,96143,8433,18524,44610,4235,9582,-1.26,2646.29,3186.43,581.0,605.0,1231.14,78.71,39.05,94.05,462.02
2020-04-16,2304,2206,67,4,3,24,486,1040,51,221445,215716,3512,154,435,1628,97.41290162342794,1.585946849104744,0.06954322743796428,0.1964370385423017,0.7351712614870509,-4.12,21310,44.93,-11.96,97183,8484,17538,42444,4060,9221,-4.95,2505.43,3031.71,548.0,580.0,1151.29,73.86,36.98,89.49,466.88
2020-04-17,1923,1815,73,6,3,26,505,918,60,223368,217531,3585,160,438,1654,97.38682353783891,1.6049747501880305,0.0716306722538591,0.1960889652949393,0.7404820744242685,-16.54,21815,-44.56,3.91,98101,8544,16275,39882,3893,8945,-8.47,2325.0,2848.71,514.33,556.14,1077.57,69.86,34.31,84.08,470.93
2020-04-18,1688,1613,48,10,1,16,431,613,37,225056,219144,3633,170,439,1670,97.37309825110195,1.614264894070809,0.07553675529645955,0.19506256220673965,0.7420375373240438,-12.22,22246,-43.65,-14.65,98714,8581,15074,37894,3703,8641,-12.48,2153.43,2706.71,474.0,529.0,996.29,65.43,31.78,79.89,474.49
2020-04-19,1153,1080,57,7,1,8,398,554,35,226209,220224,3690,177,440,1678,97.35421667572908,1.6312348315053777,0.0782462236250547,0.19451038641256538,0.7417918827279197,-31.69,22644,-42.81,-7.66,99268,8616,13950,35826,3563,8292,-15.43,1992.86,2559.0,444.67,509.0,943.57,58.71,29.41,75.53,476.92
2020-04-20,1491,1393,68,5,4,21,385,709,43,227700,221617,3758,182,444,1699,97.32850241545894,1.6504172156346069,0.07992973210364515,0.19499341238471674,0.746157224418094,29.31,23029,-42.0,-3.27,99977,8659,13239,33775,3363,7916,-19.65,1891.29,2412.5,404.67,480.43,879.29,52.14,27.91,71.21,480.06
2020-04-21,1343,1250,52,12,4,25,423,719,40,229043,222867,3810,194,448,1724,97.30356308640735,1.6634431089358768,0.08470025279096065,0.19559646005335243,0.7526970918124545,-9.93,23452,-41.11,9.87,100696,8699,12305,31915,3180,7607,-23.51,1757.86,2279.64,402.0,454.29,796.0,48.14,25.94,67.29,482.89
2020-04-22,1488,1415,53,6,7,7,344,533,36,230531,224282,3863,200,455,1731,97.2893016557426,1.675696544065657,0.08675622801271847,0.19737041872893452,0.7508751534500783,10.8,23796,-40.38,-18.68,101229,8735,11390,29914,2972,7207,-27.89,1627.14,2136.71,384.0,424.57,726.57,43.14,24.01,63.07,486.03
2020-04-23,1197,1132,52,5,3,5,329,503,42,231728,225414,3915,205,458,1736,97.2752537457709,1.689480770558586,0.08846578747497065,0.19764551543188566,0.7491541807636539,-19.56,24125,-39.69,-4.36,101732,8777,10283,27821,2815,6875,-31.2,1469.0,1987.21,365.33,402.14,649.86,41.86,21.68,58.66,488.56
2020-04-24,1134,1070,42,3,7,12,325,545,32,232862,226484,3957,208,465,1748,97.26103872679957,1.6992897080674392,0.089323290189039,0.19968908623991893,0.7506591887040392,-5.26,24450,-39.0,-1.22,102277,8809,9494,25769,2635,6528,-35.0,1356.29,1840.64,332.67,376.43,596.57,37.86,20.02,54.33,490.95
2020-04-25,782,706,52,12,1,11,294,341,24,233644,227190,4009,220,466,1759,97.23767783465443,1.7158583143585968,0.09416034651007515,0.19944873397134102,0.7528547705055555,-31.04,24744,-38.38,-9.54,102618,8833,8588,23662,2498,6201,-37.89,1226.86,1690.14,316.0,356.86,557.71,36.0,18.11,49.89,492.6
2020-04-26,566,519,40,2,1,4,272,252,22,234210,227709,4049,222,467,1763,97.22428589727168,1.7287904017761837,0.0947867298578199,0.19939370650271124,0.7527432645916058,-27.62,25016,-37.81,-7.48,102870,8855,8001,21951,2372,5935,-40.54,1143.0,1567.93,297.0,338.86,514.57,34.14,16.87,46.28,493.79
2020-04-27,713,633,57,6,5,12,258,474,30,234923,228342,4106,228,472,1775,97.19865658109252,1.7478067281619936,0.09705307696564407,0.2009168961744912,0.755566717605343,25.97,25274,-37.27,-5.15,103344,8885,7223,20462,2245,5608,-43.22,1031.86,1461.57,274.67,320.71,481.0,32.29,15.23,43.14,495.29
2020-04-28,861,790,45,10,3,13,258,386,34,235784,229132,4151,238,475,1788,97.17877379296306,1.7605096189732976,0.10093984324636107,0.20145556950429205,0.7583211753129984,20.76,25532,-36.72,0.0,103730,8919,6741,19046,2080,5260,43.85,963.0,1360.43,262.67,297.14,433.43,31.43,14.21,40.15,497.11
2020-04-29,766,711,40,6,2,7,234,332,23,236550,229843,4191,244,477,1795,97.16465863453816,1.771718452758402,0.10314943986472204,0.20164870006341154,0.7588247727753118,-11.03,25766,-36.23,-9.3,104062,8942,6019,17409,1970,4942,41.53,859.86,1243.5,250.0,281.43,404.71,29.57,12.69,36.7,498.72
2020-04-30,754,682,52,1,4,15,221,355,21,237304,230525,4243,245,481,1810,97.1433267033004,1.7880018878737822,0.10324309746148401,0.20269359134275022,0.7627347200215757,-1.57,25987,-35.76,-5.56,104417,8963,5576,15859,1862,4677,39.26,796.57,1132.79,237.67,266.0,383.57,26.57,11.76,33.44,500.31
2020-05-01,769,729,26,7,5,2,174,235,19,238073,231254,4269,252,486,1812,97.13575247928156,1.7931474799746296,0.10584988637938783,0.2041390665888194,0.7611110877755982,1.99,26161,-35.4,-21.27,104652,8982,5211,14705,1711,4346,36.07,744.43,1050.36,209.67,244.43,339.29,24.71,10.99,31.0,501.93
2020-05-02,673,618,33,10,2,10,201,203,11,238746,231872,4302,262,488,1822,97.1207894582527,1.8019150059058582,0.10974005847218382,0.2044013302840676,0.7631541470851868,-12.48,26362,-34.97,15.52,104855,8993,5102,13690,1618,4116,34.11,728.86,977.86,198.67,231.14,319.57,22.86,10.76,28.86,503.35
2020-05-03,462,423,24,6,2,7,195,187,14,239208,232295,4326,268,490,1829,97.11004648673958,1.8084679442159126,0.1120363867429183,0.20484264740309688,0.7646065348984984,-31.35,26557,-34.56,-2.99,105042,9007,4998,12999,1541,3913,32.49,714.0,928.5,190.0,220.14,310.29,21.71,10.54,27.41,504.33
2020-05-04,536,467,33,13,4,19,182,319,18,239744,232762,4359,281,494,1848,97.08772690870262,1.8181894020288307,0.11720835557928456,0.20605312333155365,0.7708222103577149,16.02,26739,-34.18,-6.67,105361,9025,4821,12044,1465,3710,30.89,688.71,860.29,192.67,209.29,288.14,20.0,10.16,25.39,505.46
2020-05-05,342,286,33,16,0,7,181,287,16,240086,233048,4392,297,494,1855,97.06855043609373,1.8293444848929135,0.12370567213415193,0.20575960280899344,0.7726398040702082,-36.19,26920,-33.8,-0.55,105648,9041,4302,11043,1388,3468,29.26,614.57,788.79,186.0,198.29,274.0,17.43,9.07,23.28,506.18
2020-05-06,325,277,24,11,2,11,150,276,20,240411,233325,4416,308,496,1866,97.05254751238505,1.836854386862498,0.1281139382141416,0.20631335504615014,0.7761708074921697,-4.97,27070,-33.48,-17.13,105924,9061,3861,9880,1304,3274,27.49,551.57,705.71,171.0,186.29,266.0,17.0,8.14,20.83,506.86
2020-05-07,321,282,21,10,1,7,164,248,21,240732,233607,4437,318,497,1873,97.04027715467824,1.8431284582024825,0.13209710383330842,0.20645364970174301,0.7780436335842348,-1.23,27234,-33.13,9.33,106172,9082,3428,9004,1247,3109,26.29,489.71,643.14,165.0,178.14,250.71,17.0,7.23,18.98,507.54
2020-05-08,335,276,24,22,4,9,144,220,20,241067,233883,4461,340,501,1882,97.01991562511667,1.850522883679641,0.14103962798724007,0.2078260400635508,0.7806958231528994,4.36,27378,-32.83,-12.2,106392,9102,2994,8205,1217,2928,25.66,427.71,586.07,152.67,173.86,248.57,17.14,6.31,17.3,508.25
2020-05-09,263,219,23,15,2,4,124,139,6,241330,234102,4484,355,503,1886,97.00493100733435,1.858036713214271,0.1471014793022003,0.20842829320846973,0.7815025069407036,-21.49,27502,-32.57,-13.89,106531,9108,2584,7686,1140,2758,24.03,369.14,549.0,144.0,162.86,239.43,16.43,5.45,16.2,508.8
2020-05-10,312,278,8,22,2,2,109,115,13,241642,234380,4492,377,505,1888,96.99472773772771,1.8589483616258764,0.1560159243840061,0.2089868483127933,0.7813211279496114,18.63,27611,-32.34,-12.1,106646,9121,2434,7432,1054,2595,22.22,347.71,530.86,125.67,150.57,229.14,16.29,5.13,15.67,509.46
2020-05-11,634,545,10,21,57,1,120,148,6,242276,234925,4502,398,562,1889,96.96585712162988,1.858211296207631,0.1642754544403903,0.2319668477273853,0.7796892799947168,103.21,27731,-32.09,10.09,106794,9127,2532,7353,992,2457,20.91,361.71,525.21,117.67,141.71,204.71,14.57,5.34,15.5,510.79
2020-05-12,580,494,9,27,48,2,108,148,4,242856,235419,4511,425,610,1891,96.93769147148927,1.857479329314491,0.17500082353328722,0.2511776526007181,0.7786507230622262,-8.52,27839,-31.86,-10.0,106942,9131,2770,7072,919,2307,19.38,395.71,505.14,112.33,131.29,184.86,12.86,5.84,14.91,512.02
2020-05-13,693,612,1,17,63,0,86,118,11,243549,236031,4512,442,673,1891,96.91314684108742,1.8526046093393937,0.18148298699645657,0.2763304304267314,0.7764351321499986,19.48,27925,-31.68,-20.37,107060,9142,3138,6999,855,2159,18.03,448.29,499.93,104.67,122.14,162.29,11.57,6.62,14.76,513.48
2020-05-14,615,517,3,17,78,0,86,124,6,244164,236548,4515,459,751,1891,96.88078504611654,1.8491669533592177,0.18798840123851182,0.30758015104601827,0.7744794482397077,-11.26,28011,-31.5,0.0,107184,9148,3432,6860,777,2024,16.38,490.29,490.0,93.33,111.0,144.57,9.43,7.24,14.46,514.77
2020-05-15,678,585,1,19,73,0,75,114,6,244842,237133,4516,478,824,1891,96.85143888711904,1.8444547912531346,0.19522794291829015,0.33654356687169684,0.7723348118378383,10.24,28086,-31.34,-12.79,107298,9154,3775,6769,708,1925,14.93,539.29,483.5,82.33,101.14,129.43,7.43,7.96,14.27,516.2
2020-05-16,375,353,2,17,3,0,65,70,4,245217,237486,4518,495,827,1891,96.8472822031099,1.8424497485900244,0.20186202424791103,0.33725231121822713,0.771153712833939,-44.69,28151,-31.2,-13.33,107368,9158,3887,6471,649,1789,13.68,555.29,462.21,75.33,92.71,119.57,7.14,8.2,13.64,516.99
2020-05-17,335,305,0,29,1,0,60,60,4,245552,237791,4518,524,828,1891,96.83936599986968,1.8399361438717665,0.2133967550661367,0.337199452661758,0.7701016485306574,-10.67,28211,-31.07,-7.69,107428,9162,3910,6344,600,1654,12.65,558.57,453.14,66.67,85.71,111.71,5.86,8.24,13.38,517.7
2020-05-18,637,544,0,33,58,2,72,95,13,246189,238335,4518,557,886,1893,96.8097681049925,1.8351754140111864,0.22624893882342428,0.35988610376580593,0.7689214384070775,90.15,28283,-30.92,20.0,107523,9175,3913,6445,552,1544,11.64,559.0,460.36,65.67,78.86,104.14,6.86,8.25,13.59,519.04
2020-05-19,698,582,0,26,89,1,67,66,8,246887,238917,4518,583,975,1894,96.77180248453746,1.8299869981003456,0.23614042051626857,0.3949175128702605,0.767152583975665,9.58,28350,-30.78,-6.94,107589,9183,4031,6801,511,1430,10.77,575.86,485.79,66.33,73.0,92.43,7.43,8.5,14.34,520.52
2020-05-20,565,463,0,14,88,0,55,81,5,247452,239380,4518,597,1063,1894,96.73795321921018,1.8258086416759614,0.24125891081906795,0.429578261642662,0.7654009666521184,-19.05,28405,-30.66,-17.91,107670,9188,3903,7041,480,1335,10.12,557.57,502.93,64.67,68.57,87.14,6.57,8.23,14.84,521.71
2020-05-21,632,509,0,10,112,1,68,82,9,248084,239889,4518,607,1175,1895,96.69668338143532,1.8211573499298626,0.24467519066122764,0.4736298995501524,0.7638541784234372,11.86,28473,-30.52,23.64,107752,9197,3920,7352,462,1239,9.74,560.0,525.14,63.33,66.0,81.14,7.0,8.26,15.5,523.04
2020-05-22,708,570,0,11,125,2,70,78,9,248792,240459,4518,618,1300,1897,96.65061577542686,1.8159747901861796,0.24840027010514806,0.5225248400270105,0.7624843242547992,12.03,28543,-30.37,2.94,107830,9206,3950,7725,457,1165,9.63,564.29,551.79,64.33,65.29,76.0,7.43,8.33,16.29,524.53
2020-05-23,386,352,0,24,10,0,59,47,4,249178,240811,4518,642,1310,1897,96.64215942017353,1.8131616755893378,0.25764714380884346,0.5257285956224065,0.7613031648058818,-45.48,28602,-30.25,-15.71,107877,9210,3961,7848,451,1100,9.51,565.86,560.57,65.67,64.43,72.71,7.43,8.35,16.55,525.35
2020-05-24,352,317,1,32,2,0,55,49,2,249530,241128,4519,674,1312,1897,96.632869795215,1.8110046888149722,0.27010780266901774,0.525788482346812,0.7602292309541939,-8.81,28657,-30.13,-6.78,107926,9212,3978,7888,446,1046,9.4,568.29,563.43,61.33,63.71,71.14,7.14,8.39,16.63,526.09
2020-05-25,669,539,1,22,106,1,67,79,8,250199,241667,4520,696,1418,1898,96.58991442811522,1.8065619766665735,0.27817856985839273,0.5667488679011506,0.7585961574586629,90.06,28724,-29.99,21.82,108005,9220,4010,7923,441,993,9.3,572.86,565.93,60.33,63.0,68.86,6.43,8.45,16.7,527.5
2020-05-26,654,534,0,22,97,1,53,62,5,250853,242201,4520,718,1515,1899,96.55096809685354,1.8018520807006493,0.2862234057396164,0.6039393589074079,0.7570170577987905,-2.24,28777,-29.88,-20.9,108067,9225,3966,7997,427,938,9.0,566.57,571.21,58.33,61.0,68.29,6.0,8.36,16.86,528.88
